m,trajs
297,"[(7, 3, 6), (6, 3, 6), (6, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 16), (16, 3, 15), (15, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 34), (34, 1, 34), (34, 1, 24), (24, 1, 23), (23, 4, 24), (24, 1, 34), (34, 1, 34), (34, 1, 34)]"
298,"[(3, 4, 4), (4, 1, 14), (14, 1, 15), (15, 1, 5), (5, 1, 5), (5, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 24), (24, 1, 24), (24, 1, 34), (34, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 25), (25, 1, 24), (24, 1, 24), (24, 1, 34), (34, 1, 44)]"
299,"[(3, 4, 4), (4, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 85), (85, 4, 86), (86, 4, 96), (96, 2, 96), (96, 2, 96), (96, 2, 86), (86, 4, 87), (87, 0, 97), (97, 2, 96)]"
300,"[(7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 66), (66, 1, 56), (56, 1, 56), (56, 1, 56), (56, 1, 46)]"
301,"[(8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 16), (16, 3, 17), (17, 3, 17), (17, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 14), (14, 1, 13), (13, 4, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 34)]"
302,"[(3, 4, 4), (4, 1, 4), (4, 1, 14), (14, 1, 14), (14, 1, 13), (13, 4, 3), (3, 4, 4), (4, 1, 5), (5, 1, 5), (5, 1, 5), (5, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75)]"
303,"[(9, 3, 8), (8, 3, 8), (8, 3, 9), (9, 3, 19), (19, 1, 29), (29, 3, 28), (28, 3, 27), (27, 3, 17), (17, 3, 16), (16, 3, 6), (6, 3, 5), (5, 1, 4), (4, 1, 3), (3, 4, 3), (3, 4, 13), (13, 4, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 34)]"
304,"[(8, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 16), (16, 3, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 66), (66, 1, 76), (76, 1, 86), (86, 4, 85), (85, 4, 86), (86, 4, 87), (87, 0, 87), (87, 0, 77)]"
305,"[(0, 4, 1), (1, 4, 0), (0, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 2), (2, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 23), (23, 4, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75)]"
306,"[(3, 4, 3), (3, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 13), (13, 4, 14), (14, 1, 24), (24, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 65), (65, 1, 75), (75, 4, 74), (74, 4, 75), (75, 4, 75), (75, 4, 76), (76, 1, 75)]"
307,"[(5, 1, 15), (15, 1, 25), (25, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 64), (64, 1, 74), (74, 4, 74), (74, 4, 74), (74, 4, 64)]"
308,"[(2, 4, 12), (12, 4, 22), (22, 4, 23), (23, 4, 24), (24, 1, 34), (34, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 65), (65, 1, 55), (55, 1, 65), (65, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 77), (77, 1, 87), (87, 0, 87)]"
309,"[(6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 77), (77, 1, 87), (87, 0, 88), (88, 3, 98), (98, 2, 88), (88, 3, 87), (87, 0, 87)]"
310,"[(5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87), (87, 0, 97)]"
311,"[(6, 3, 5), (5, 1, 6), (6, 3, 6), (6, 3, 7), (7, 3, 6), (6, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 66), (66, 1, 76), (76, 1, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87)]"
312,"[(6, 3, 5), (5, 1, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87)]"
313,"[(4, 1, 5), (5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 64), (64, 1, 65), (65, 1, 66), (66, 1, 65)]"
314,"[(1, 4, 11), (11, 4, 12), (12, 4, 22), (22, 4, 23), (23, 4, 23), (23, 4, 23), (23, 4, 23), (23, 4, 13), (13, 4, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 55), (55, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 66), (66, 1, 56), (56, 1, 66)]"
315,"[(9, 3, 19), (19, 1, 29), (29, 3, 28), (28, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 56), (56, 1, 57), (57, 1, 57), (57, 1, 57), (57, 1, 58), (58, 1, 68), (68, 1, 78), (78, 1, 88)]"
316,"[(8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 14), (14, 1, 14), (14, 1, 4), (4, 1, 4), (4, 1, 14), (14, 1, 13), (13, 4, 12), (12, 4, 11), (11, 4, 10), (10, 2, 0), (0, 4, 0), (0, 4, 0), (0, 4, 1), (1, 4, 2), (2, 4, 1), (1, 4, 2)]"
317,"[(0, 4, 0), (0, 4, 10), (10, 2, 11), (11, 4, 21), (21, 4, 22), (22, 4, 32), (32, 2, 32), (32, 2, 32), (32, 2, 22), (22, 4, 23), (23, 4, 24), (24, 1, 25), (25, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 35), (35, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 34)]"
318,"[(7, 3, 6), (6, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 6), (6, 3, 5), (5, 1, 6), (6, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 16), (16, 3, 16), (16, 3, 15), (15, 1, 16), (16, 3, 26), (26, 3, 26), (26, 3, 25), (25, 1, 35)]"
319,"[(9, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 16), (16, 3, 16), (16, 3, 15), (15, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87), (87, 0, 88)]"
320,"[(9, 3, 9), (9, 3, 8), (8, 3, 18), (18, 3, 18), (18, 3, 8), (8, 3, 7), (7, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 66), (66, 1, 66), (66, 1, 76)]"
321,"[(8, 3, 7), (7, 3, 7), (7, 3, 7), (7, 3, 7), (7, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 4), (4, 1, 4), (4, 1, 14), (14, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 24), (24, 1, 23), (23, 4, 24)]"
322,"[(6, 3, 7), (7, 3, 7), (7, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 85), (85, 4, 84), (84, 4, 85), (85, 4, 84), (84, 4, 85), (85, 4, 86)]"
323,"[(8, 3, 18), (18, 3, 19), (19, 1, 19), (19, 1, 19), (19, 1, 29), (29, 3, 28), (28, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 15), (15, 1, 25), (25, 1, 26), (26, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75)]"
324,"[(5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 84), (84, 4, 85), (85, 4, 86), (86, 4, 87), (87, 0, 87), (87, 0, 97), (97, 2, 96), (96, 2, 86), (86, 4, 96), (96, 2, 86), (86, 4, 87), (87, 0, 87)]"
325,"[(0, 4, 1), (1, 4, 1), (1, 4, 2), (2, 4, 12), (12, 4, 12), (12, 4, 13), (13, 4, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 84), (84, 4, 84), (84, 4, 85)]"
326,"[(2, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 13), (13, 4, 12), (12, 4, 11), (11, 4, 12), (12, 4, 22), (22, 4, 23), (23, 4, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 54), (54, 1, 55), (55, 1, 54), (54, 1, 44), (44, 1, 34)]"
327,"[(4, 1, 14), (14, 1, 24), (24, 1, 24), (24, 1, 14), (14, 1, 24), (24, 1, 23), (23, 4, 23), (23, 4, 24), (24, 1, 34), (34, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 34), (34, 1, 35), (35, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 65)]"
328,"[(0, 4, 0), (0, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 13), (13, 4, 14), (14, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 66), (66, 1, 76), (76, 1, 66)]"
329,"[(5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 97), (97, 2, 87), (87, 0, 77), (77, 1, 76), (76, 1, 86), (86, 4, 87)]"
330,"[(3, 4, 4), (4, 1, 14), (14, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 14), (14, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 96), (96, 2, 95)]"
331,"[(9, 3, 8), (8, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87)]"
332,"[(9, 3, 9), (9, 3, 9), (9, 3, 19), (19, 1, 29), (29, 3, 28), (28, 3, 27), (27, 3, 26), (26, 3, 26), (26, 3, 25), (25, 1, 25), (25, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 66), (66, 1, 65), (65, 1, 75), (75, 4, 76)]"
333,"[(5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 25), (25, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 74)]"
334,"[(1, 4, 2), (2, 4, 2), (2, 4, 3), (3, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 5), (5, 1, 6), (6, 3, 5), (5, 1, 15), (15, 1, 16), (16, 3, 17), (17, 3, 18), (18, 3, 17), (17, 3, 16), (16, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 34), (34, 1, 24)]"
335,"[(0, 4, 1), (1, 4, 1), (1, 4, 1), (1, 4, 0), (0, 4, 1), (1, 4, 0), (0, 4, 0), (0, 4, 1), (1, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 13), (13, 4, 14), (14, 1, 24), (24, 1, 23), (23, 4, 13), (13, 4, 23), (23, 4, 24), (24, 1, 34), (34, 1, 34)]"
336,"[(0, 4, 0), (0, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 4), (4, 1, 3), (3, 4, 4), (4, 1, 14), (14, 1, 13), (13, 4, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 56)]"
337,"[(7, 3, 6), (6, 3, 5), (5, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 35), (35, 1, 34), (34, 1, 35), (35, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 66), (66, 1, 76), (76, 1, 86)]"
338,"[(8, 3, 9), (9, 3, 9), (9, 3, 9), (9, 3, 9), (9, 3, 9), (9, 3, 9), (9, 3, 8), (8, 3, 9), (9, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 16), (16, 3, 16), (16, 3, 26), (26, 3, 26), (26, 3, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55)]"
339,"[(3, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 75), (75, 4, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 85), (85, 4, 95), (95, 4, 94), (94, 4, 95)]"
340,"[(7, 3, 6), (6, 3, 5), (5, 1, 5), (5, 1, 4), (4, 1, 5), (5, 1, 15), (15, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 65), (65, 1, 75), (75, 4, 65)]"
341,"[(1, 4, 0), (0, 4, 1), (1, 4, 0), (0, 4, 1), (1, 4, 11), (11, 4, 12), (12, 4, 11), (11, 4, 12), (12, 4, 12), (12, 4, 13), (13, 4, 13), (13, 4, 14), (14, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 65)]"
342,"[(8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 86), (86, 4, 87)]"
343,"[(3, 4, 4), (4, 1, 14), (14, 1, 13), (13, 4, 12), (12, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 57), (57, 1, 67), (67, 1, 77), (77, 1, 67)]"
344,"[(7, 3, 7), (7, 3, 17), (17, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 44), (44, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 75)]"
345,"[(8, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 16), (16, 3, 26), (26, 3, 25), (25, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76)]"
346,"[(5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 14), (14, 1, 24), (24, 1, 23), (23, 4, 24), (24, 1, 34), (34, 1, 24), (24, 1, 23), (23, 4, 24), (24, 1, 25), (25, 1, 35), (35, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 55), (55, 1, 56)]"
347,"[(0, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 2), (2, 4, 12), (12, 4, 13), (13, 4, 14), (14, 1, 13), (13, 4, 14), (14, 1, 4), (4, 1, 4), (4, 1, 14), (14, 1, 4), (4, 1, 14), (14, 1, 13), (13, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 15), (15, 1, 25)]"
348,"[(6, 3, 5), (5, 1, 4), (4, 1, 5), (5, 1, 15), (15, 1, 16), (16, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 46), (46, 1, 56), (56, 1, 66), (66, 1, 67), (67, 1, 57), (57, 1, 67), (67, 1, 67), (67, 1, 77), (77, 1, 87), (87, 0, 87)]"
349,"[(5, 1, 15), (15, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 55), (55, 1, 45), (45, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 47), (47, 1, 47), (47, 1, 47), (47, 1, 57), (57, 1, 67), (67, 1, 77), (77, 1, 87), (87, 0, 97)]"
350,"[(3, 4, 4), (4, 1, 14), (14, 1, 15), (15, 1, 16), (16, 3, 17), (17, 3, 17), (17, 3, 16), (16, 3, 6), (6, 3, 5), (5, 1, 6), (6, 3, 5), (5, 1, 4), (4, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64)]"
351,"[(3, 4, 4), (4, 1, 4), (4, 1, 14), (14, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 5), (5, 1, 4), (4, 1, 14), (14, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 55), (55, 1, 45), (45, 1, 55)]"
352,"[(8, 3, 18), (18, 3, 17), (17, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 24), (24, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 85), (85, 4, 86), (86, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 77), (77, 1, 77), (77, 1, 87)]"
353,"[(0, 4, 0), (0, 4, 1), (1, 4, 1), (1, 4, 11), (11, 4, 11), (11, 4, 1), (1, 4, 11), (11, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 13), (13, 4, 14), (14, 1, 24), (24, 1, 25), (25, 1, 35), (35, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 34), (34, 1, 44)]"
354,"[(5, 1, 6), (6, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 64), (64, 1, 74), (74, 4, 64), (64, 1, 74), (74, 4, 75), (75, 4, 75)]"
355,"[(9, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 5), (5, 1, 4), (4, 1, 14), (14, 1, 15), (15, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 64), (64, 1, 65), (65, 1, 66), (66, 1, 76), (76, 1, 77)]"
356,"[(4, 1, 14), (14, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 64), (64, 1, 54), (54, 1, 44), (44, 1, 45), (45, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 65), (65, 1, 75), (75, 4, 65)]"
357,"[(7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 65), (65, 1, 75), (75, 4, 85), (85, 4, 85), (85, 4, 86), (86, 4, 85), (85, 4, 75), (75, 4, 85), (85, 4, 84), (84, 4, 85), (85, 4, 85)]"
358,"[(3, 4, 2), (2, 4, 2), (2, 4, 2), (2, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 14), (14, 1, 14), (14, 1, 24), (24, 1, 25), (25, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 74)]"
359,"[(7, 3, 17), (17, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 76), (76, 1, 86), (86, 4, 76), (76, 1, 86), (86, 4, 86), (86, 4, 87), (87, 0, 87), (87, 0, 97), (97, 2, 96)]"
360,"[(0, 4, 1), (1, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 2), (2, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 25), (25, 1, 24), (24, 1, 34), (34, 1, 24), (24, 1, 14), (14, 1, 24), (24, 1, 34)]"
361,"[(4, 1, 14), (14, 1, 13), (13, 4, 14), (14, 1, 24), (24, 1, 23), (23, 4, 24), (24, 1, 34), (34, 1, 24), (24, 1, 34), (34, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 75), (75, 4, 75), (75, 4, 75), (75, 4, 76), (76, 1, 86)]"
362,"[(6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 57), (57, 1, 58), (58, 1, 58), (58, 1, 48), (48, 1, 58), (58, 1, 68), (68, 1, 78), (78, 1, 79), (79, 3, 69), (69, 1, 79), (79, 3, 79), (79, 3, 79), (79, 3, 79)]"
363,"[(8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 14), (14, 1, 24), (24, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 84), (84, 4, 85), (85, 4, 95), (95, 4, 96), (96, 2, 86)]"
364,"[(4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 65), (65, 1, 55), (55, 1, 56), (56, 1, 66), (66, 1, 76), (76, 1, 77), (77, 1, 87), (87, 0, 77), (77, 1, 87), (87, 0, 77), (77, 1, 87), (87, 0, 87)]"
365,"[(6, 3, 5), (5, 1, 15), (15, 1, 14), (14, 1, 24), (24, 1, 25), (25, 1, 25), (25, 1, 24), (24, 1, 23), (23, 4, 24), (24, 1, 23), (23, 4, 23), (23, 4, 24), (24, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 66), (66, 1, 76)]"
366,"[(6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 75), (75, 4, 74), (74, 4, 75), (75, 4, 74), (74, 4, 75), (75, 4, 76), (76, 1, 76), (76, 1, 66)]"
367,"[(5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 57), (57, 1, 67), (67, 1, 77), (77, 1, 87), (87, 0, 87), (87, 0, 97), (97, 2, 97), (97, 2, 87), (87, 0, 87), (87, 0, 88)]"
368,"[(2, 4, 1), (1, 4, 0), (0, 4, 0), (0, 4, 1), (1, 4, 11), (11, 4, 10), (10, 2, 0), (0, 4, 1), (1, 4, 2), (2, 4, 1), (1, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 46)]"
369,"[(1, 4, 2), (2, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 4), (4, 1, 3), (3, 4, 4), (4, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 64), (64, 1, 54), (54, 1, 44), (44, 1, 54), (54, 1, 44)]"
370,"[(5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 76), (76, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 86), (86, 4, 87), (87, 0, 97), (97, 2, 87), (87, 0, 87)]"
